iso	chr	start	end
Gd_00045-a2ab	chr1002	2294522	2295168
Gd_00045-a2ab	chr1002	2295649	2298117
Gd_00045-a2ab	chr1002	2298297	2298921
Gd_00045-a2ab	chr1002	2299011	2320226
Gd_00045-a2ab	chr1002	2322089	2325685
Gd_00045-a2ab	chr1002	2325731	2333584
Gd_00045-a2ab	chr1002	2333901	2335866
Gd_00045-a2ab	chr1002	2340809	2341721
Gd_00045-a2ab	chr1002	2342669	2344626
Gd_00045-a2ab	chr1002	2352483	2352689
Gd_00045-a2ab	chr1002	2357595	2358114
Gd_00045-a2ab	chr1002	2359935	2360166
Gd_00045-a2ab	chr1002	2362374	2369742
Gd_00045-a2ab	chr1002	2371584	2375282
Gd_00045-a2ab	chr1002	2375300	2376165
Gd_00045-a2ab	chr1002	2376320	2378718
Gd_00045-a2ab	chr1002	2382559	2398030
Gd_00045-a2ab	chr1002	2399036	2400726
Gd_00045-a2ab	chr1002	2400742	2401698
Gd_00045-a2ab	chr1002	2408615	2409260
Gd_00045-a2ab	chr1002	2414313	2426091
Gd_00045-a2ab	chr1002	2426373	2426761
Gd_00045-a2ab	chr1002	2426882	2446767
Gd_00045-a2ab	chr1002	2448887	2451000
Gd_00045-a2ab	chr1002	2451931	2454990
Gd_00045-a2ab	chr1002	2701113	2701862
Gd_00045-a2ab	chr1002	2704542	2705390
Gd_00045-a2ab	chr1002	2705988	2720210
Gd_00045-a2ab	chr1002	2720243	2727668
Gd_00045-a2ab	chr1002	2727720	2735942
Gd_00045-a2ab	chr1002	2735957	2757883
Gd_00045-a2ab	chr1002	2758825	2766774
Gd_00045-a2ab	chr1002	2766895	2767243
Gd_00045-a2ab	chr1002	2767277	2778534
Gd_00045-a2ab	chr1002	2826269	2832882
Gd_00045-a2ab	chr1002	2832901	2836105
Gd_00045-a2ab	chr1002	2836125	2838815
Gd_00045-a2ab	chr1002	2848890	2851993
Gd_00045-a2ab	chr1002	2852070	2853319
Gd_00045-a2ab	chr1002	2853350	2853965
Gd_00045-a2ab	chr1002	2881773	2884268
Gd_00045-a2ab	chr1002	2884418	2894785
Gd_00045-a2ab	chr1002	2894858	2895664
Gd_00045-a2ab	chr1002	2895688	2907920
Gd_00045-a2ab	chr1002	2907936	2919982
Gd_00045-a2ab	chr1002	2979057	2979976
Gd_00045-a2ab	chr1002	2980137	2983701
Gd_00045-a2ab	chr1002	3044178	3044910
Gd_00045-a2ab	chr1002	3044929	3047418
Gd_00045-a2ab	chr1002	3047447	3048270
Gd_00045-a2ab	chr1002	3048305	3048618
Gd_00045-a2ab	chr1002	3048684	3056058
Gd_00045-a2ab	chr1002	3056070	3071520
Gd_00045-a2ab	chr1002	3071533	3082232
Gd_00045-a2ab	chr1002	3103265	3107299
Gd_00045-a2ab	chr1002	3107671	3107794
Gd_00045-a2ab	chr1002	3107838	3108250
Gd_00045-a2ab	chr1002	3158896	3159722
Gd_00045-a2ab	chr1002	3159759	3175545
Gd_00045-a2ab	chr1002	3182549	3184744
Gd_00045-a2ab	chr1002	3184781	3186363
Gd_00045-a2ab	chr1002	3186375	3190839
Gd_00045-a2ab	chr1002	3420742	3421140
Gd_00045-a2ab	chr1002	3472760	3477358
Gd_00045-a2ab	chr1002	3477373	3478908
Gd_00045-a2ab	chr1002	3478979	3488858
Gd_00045-a2ab	chr1002	3488890	3494609
Gd_00045-a2ab	chr1002	3495262	3495883
Gd_00045-a2ab	chr1002	3586411	3587404
Gd_00045-a2ab	chr1002	3588589	3590069
Gd_00045-a2ab	chr1002	3600971	3606129
Gd_00045-a2ab	chr1002	3608177	3613792
Gd_00045-a2ab	chr1002	3616101	3625383
Gd_00045-a2ab	chr1002	3625490	3630910
Gd_00045-a2ab	chr1002	3631061	3631549
Gd_00045-a2ab	chr1002	3643030	3646913
Gd_00045-a2ab	chr1002	3649590	3659535
Gd_00045-a2ab	chr1002	3660477	3660601
Gd_00045-a2ab	chr1002	3662114	3663781
Gd_00045-a2ab	chr1002	3663814	3678602
Gd_00045-a2ab	chr1002	3680167	3681681
Gd_00045-a2ab	chr1002	3789733	3794576
Gd_00045-a2ab	chr1002	3795064	3813467
Gd_00045-a2ab	chr1002	3847988	3849259
Gd_00045-a2ab	chr1002	3851123	3853615
Gd_00045-a2ab	chr1002	3854828	3856737
Gd_00045-a2ab	chr1002	3857995	3858205
Gd_00045-a2ab	chr1002	3858217	3858622
Gd_00045-a2ab	chr1002	3858993	3859621
Gd_00045-a2ab	chr1002	3865272	3871068
Gd_00045-a2ab	chr1002	3871124	3885301
Gd_00045-a2ab	chr1002	3885317	3887246
Gd_00045-a2ab	chr1002	3887273	3892711
Gd_00045-a2ab	chr1002	3893006	3893420
Gd_00045-a2ab	chr1002	3893437	3895774
Gd_00045-a2ab	chr1002	3896092	3896806
Gd_00045-a2ab	chr1002	3961241	3964672
Gd_00045-a2ab	chr1002	3964684	3965195
Gd_00045-a2ab	chr1002	3965511	3969881
Gd_00045-a2ab	chr1002	3971108	3972105
Gd_00045-a2ab	chr1004	49332	67654
Gd_00045-a2ab	chr1004	67936	68432
Gd_00045-a2ab	chr1004	68465	68756
Gd_00045-a2ab	chr1004	68878	69094
Gd_00045-a2ab	chr1004	69542	69756
Gd_00045-a2ab	chr1004	71490	78247
Gd_00045-a2ab	chr1004	84928	86826
Gd_00045-a2ab	chr1004	86959	88462
Gd_00045-a2ab	chr1004	92283	100137
Gd_00045-a2ab	chr1004	101586	102637
Gd_00045-a2ab	chr1004	103819	109228
Gd_00045-a2ab	chr1004	115577	115819
Gd_00045-a2ab	chr1004	115863	116274
Gd_00045-a2ab	chr1004	118339	127249
Gd_00045-a2ab	chr1004	134623	134851
Gd_00045-a2ab	chr1004	134895	136890
Gd_00045-a2ab	chr1004	137090	147369
Gd_00045-a2ab	chr1004	147383	151380
Gd_00045-a2ab	chr1004	151392	152543
Gd_00045-a2ab	chr1004	153104	156797
Gd_00045-a2ab	chr1004	156955	160375
Gd_00045-a2ab	chr1004	160405	166697
Gd_00045-a2ab	chr1004	166734	177910
Gd_00045-a2ab	chr1004	177951	190679
Gd_00045-a2ab	chr1004	191595	192665
Gd_00045-a2ab	chr1004	194528	213563
Gd_00045-a2ab	chr1004	214234	222097
Gd_00045-a2ab	chr1004	225136	225337
Gd_00045-a2ab	chr1004	225351	225841
Gd_00045-a2ab	chr1004	226591	227252
Gd_00045-a2ab	chr1004	227297	227887
Gd_00045-a2ab	chr1004	230612	231092
Gd_00045-a2ab	chr1004	231385	249500
Gd_00045-a2ab	chr1004	249742	260936
Gd_00045-a2ab	chr1004	262130	269846
Gd_00045-a2ab	chr1004	269925	271479
Gd_00045-a2ab	chr1004	271496	272029
Gd_00045-a2ab	chr1004	272077	278404
Gd_00045-a2ab	chr1004	278448	289042
Gd_00045-a2ab	chr1004	289055	291323
Gd_00045-a2ab	chr1004	323576	324071
Gd_00045-a2ab	chr1004	324216	324602
Gd_00045-a2ab	chr1004	324667	326013
Gd_00045-a2ab	chr1004	356487	379953
Gd_00045-a2ab	chr1004	379990	389211
Gd_00045-a2ab	chr1004	389222	390615
Gd_00045-a2ab	chr1004	391557	392217
Gd_00045-a2ab	chr1004	392251	402599
Gd_00045-a2ab	chr1004	402628	403067
Gd_00045-a2ab	chr1004	403868	404950
Gd_00045-a2ab	chr1004	411791	415806
Gd_00045-a2ab	chr1004	415819	418594
Gd_00045-a2ab	chr1004	418663	418821
Gd_00045-a2ab	chr1004	418856	422631
Gd_00045-a2ab	chr1004	422651	441734
Gd_00045-a2ab	chr1004	441955	442140
Gd_00045-a2ab	chr1004	442200	442340
Gd_00045-a2ab	chr1004	442352	442890
Gd_00045-a2ab	chr1004	444701	445133
Gd_00045-a2ab	chr1004	667608	671375
Gd_00045-a2ab	chr1004	671388	671820
Gd_00045-a2ab	chr1004	671844	680202
Gd_00045-a2ab	chr1004	680670	681363
Gd_00045-a2ab	chr1004	681375	685522
Gd_00045-a2ab	chr1004	746750	753875
Gd_00045-a2ab	chr1004	849462	850096
Gd_00045-a2ab	chr1004	854652	854900
Gd_00045-a2ab	chr1004	855513	856538
Gd_00045-a2ab	chr1004	872061	872241
Gd_00045-a2ab	chr1004	873140	873378
Gd_00045-a2ab	chr1004	876388	887702
Gd_00045-a2ab	chr1004	933734	934987
Gd_00045-a2ab	chr1004	935390	936992
Gd_00045-a2ab	chr1004	949999	950729
Gd_00045-a2ab	chr1004	952171	953058
Gd_00045-a2ab	chr1004	953093	959625
Gd_00045-a2ab	chr1004	961462	962242
Gd_00045-a2ab	chr1004	962971	966149
Gd_00045-a2ab	chr1004	966253	967981
Gd_00045-a2ab	chr1004	968026	985615
Gd_00045-a2ab	chr1004	987823	994451
Gd_00045-a2ab	chr1004	994484	994681
Gd_00045-a2ab	chr1004	1000606	1009610
Gd_00045-a2ab	chr1004	1011742	1012094
Gd_00045-a2ab	chr1004	1013728	1014136
Gd_00045-a2ab	chr1004	1014215	1014497
Gd_00045-a2ab	chr1004	1014820	1015907
Gd_00045-a2ab	chr1004	1016225	1016345
Gd_00045-a2ab	chr1004	1018462	1018615
Gd_00045-a2ab	chr1004	1050017	1064390
Gd_00045-a2ab	chr1004	1064436	1064691
Gd_00045-a2ab	chr1004	1064714	1071749
Gd_00045-a2ab	chr1004	1072229	1075449
Gd_00045-a2ab	chr1004	1075493	1075704
Gd_00045-a2ab	chr1004	1078585	1099202
Gd_00045-a2ab	chr1004	1101539	1147363
Gd_00045-a2ab	chr1004	1147381	1150810
Gd_00045-a2ab	chr1004	1159692	1162581
Gd_00045-a2ab	chr1004	1162623	1165010
Gd_00045-a2ab	chr1004	1165025	1166010
Gd_00045-a2ab	chr1004	1166046	1171194
Gd_00045-a2ab	chr1004	1171210	1193508
Gd_00045-a2ab	chr1004	1194405	1195593
Gd_00045-a2ab	chr1004	1195604	1200593
Gd_00045-a2ab	chr1004	1200717	1201286
Gd_00045-a2ab	chr1004	1208206	1213209
Gd_00045-a2ab	chr1004	1213225	1218399
Gd_00045-a2ab	chr1004	1241898	1242320
Gd_00045-a2ab	chr1004	1242435	1242619
Gd_00045-a2ab	chr1004	1242680	1242789
Gd_00045-a2ab	chr1004	1242965	1244739
Gd_00045-a2ab	chr1004	1246379	1248464
Gd_00045-a2ab	chr1004	1297693	1300386
Gd_00045-a2ab	chr1004	1300414	1304806
Gd_00045-a2ab	chr1004	1304817	1305618
Gd_00045-a2ab	chr1004	1305629	1311581
Gd_00045-a2ab	chr1004	1311789	1312021
Gd_00045-a2ab	chr1004	1341779	1345426
Gd_00045-a2ab	chr1004	1345502	1345788
Gd_00045-a2ab	chr1004	1345807	1401846
Gd_00045-a2ab	chr1004	1401887	1402256
Gd_00045-a2ab	chr1004	1419583	1423131
Gd_00045-a2ab	chr1004	1423161	1426760
Gd_00045-a2ab	chr1004	1426780	1429050
Gd_00045-a2ab	chr1004	1434935	1438683
Gd_00045-a2ab	chr1004	1439625	1439890
Gd_00045-a2ab	chr1004	1442585	1442783
Gd_00045-a2ab	chr1004	1442797	1453454
Gd_00045-a2ab	chr1004	1453624	1454267
Gd_00045-a2ab	chr1004	1456614	1460033
Gd_00045-a2ab	chr1004	1460091	1460297
Gd_00045-a2ab	chr1004	1507982	1508083
Gd_00045-a2ab	chr1004	1514359	1517129
Gd_00045-a2ab	chr1004	1517153	1525994
Gd_00045-a2ab	chr1004	1530872	1544603
Gd_00045-a2ab	chr1004	1544617	1554199
Gd_00045-a2ab	chr1004	1554823	1556235
Gd_00045-a2ab	chr1004	1595964	1604720
Gd_00045-a2ab	chr1004	1604735	1606541
Gd_00045-a2ab	chr1004	1606573	1621546
Gd_00045-a2ab	chr1004	1628279	1652338
Gd_00045-a2ab	chr1004	1652506	1668449
Gd_00045-a2ab	chr1004	1670773	1670889
Gd_00045-a2ab	chr1004	1686414	1687678
Gd_00045-a2ab	chr1004	1696361	1700937
Gd_00045-a2ab	chr1004	1701418	1710294
Gd_00045-a2ab	chr1004	1715334	1715568
Gd_00045-a2ab	chr1004	1716049	1721179
Gd_00045-a2ab	chr1004	1721193	1721981
Gd_00045-a2ab	chr1004	1787595	1792116
Gd_00045-a2ab	chr1004	1835302	1835465
Gd_00045-a2ab	chr1004	1837585	1838788
Gd_00045-a2ab	chr1004	1838807	1840926
Gd_00045-a2ab	chr1004	1841868	1841987
Gd_00045-a2ab	chr1004	1849674	1867688
Gd_00045-a2ab	chr1004	1867749	1867891
Gd_00045-a2ab	chr1004	1869218	1869892
Gd_00045-a2ab	chr1004	1870388	1872783
Gd_00045-a2ab	chr1004	1873400	1881880
Gd_00045-a2ab	chr1004	1881892	1882736
Gd_00045-a2ab	chr1004	1893534	1903374
Gd_00045-a2ab	chr1004	1903410	1903841
Gd_00045-a2ab	chr1004	1905942	1908685
Gd_00045-a2ab	chr1004	1909671	1909794
Gd_00045-a2ab	chr1004	1909852	1910472
Gd_00045-a2ab	chr1004	1910542	1912801
Gd_00045-a2ab	chr1004	2083459	2102864
Gd_00045-a2ab	chr1004	2102877	2109069
Gd_00045-a2ab	chr1004	2109997	2110101
Gd_00045-a2ab	chr1004	2110857	2112145
Gd_00045-a2ab	chr1004	2181220	2181874
Gd_00045-a2ab	chr1004	2182663	2187400
Gd_00045-a2ab	chr1004	2254814	2256897
Gd_00045-a2ab	chr1004	2282182	2282796
Gd_00045-a2ab	chr1004	2282878	2283329
Gd_00045-a2ab	chr1004	2283416	2285186
Gd_00045-a2ab	chr1004	2501688	2504251
Gd_00045-a2ab	chr1004	2517200	2518139
Gd_00045-a2ab	chr1004	2519789	2525870
Gd_00045-a2ab	chr1004	2525892	2532396
Gd_00045-a2ab	chr1004	2532605	2534020
Gd_00045-a2ab	chr1004	2615470	2616875
Gd_00045-a2ab	chr1004	2616894	2617729
Gd_00045-a2ab	chr1004	2617763	2618623
Gd_00045-a2ab	chr1004	2618634	2620543
Gd_00045-a2ab	chr1004	2620564	2625923
Gd_00045-a2ab	chr1004	2625934	2635599
Gd_00045-a2ab	chr1004	2635612	2636806
Gd_00045-a2ab	chr1004	2636819	2640861
Gd_00045-a2ab	chr1004	2804160	2804262
Gd_00045-a2ab	chr1004	2807626	2818247
Gd_00045-a2ab	chr1004	2818283	2821308
Gd_00045-a2ab	chr1004	2821461	2823720
Gd_00045-a2ab	chr1004	2823737	2826003
Gd_00045-a2ab	chr1004	2826047	2826529
Gd_00045-a2ab	chr1004	2981961	2987827
Gd_00045-a2ab	chr1004	2987842	2991742
Gd_00045-a2ab	chr1005	57	11821
Gd_00045-a2ab	chr1005	11843	18775
Gd_00045-a2ab	chr1005	19220	21462
Gd_00045-a2ab	chr1005	56813	59069
Gd_00045-a2ab	chr1005	59114	72854
Gd_00045-a2ab	chr1005	72867	79596
Gd_00045-a2ab	chr1005	426072	427027
Gd_00045-a2ab	chr1005	442108	463624
Gd_00045-a2ab	chr1005	464019	464746
Gd_00045-a2ab	chr1005	467649	467768
Gd_00045-a2ab	chr1005	496771	499692
Gd_00045-a2ab	chr1005	596119	598762
Gd_00045-a2ab	chr1005	598937	601347
Gd_00045-a2ab	chr1005	601383	603316
Gd_00045-a2ab	chr1005	603797	603956
Gd_00045-a2ab	chr1005	604008	621717
Gd_00045-a2ab	chr1005	621985	631103
Gd_00045-a2ab	chr1005	648950	657390
Gd_00045-a2ab	chr1005	657403	668061
Gd_00045-a2ab	chr1005	668080	679282
Gd_00045-a2ab	chr1005	679604	686655
Gd_00045-a2ab	chr1005	687585	687753
Gd_00045-a2ab	chr1005	689616	690293
Gd_00045-a2ab	chr1005	690346	692372
Gd_00045-a2ab	chr1005	692391	695030
Gd_00045-a2ab	chr1005	695047	696558
Gd_00045-a2ab	chr1005	696960	704926
Gd_00045-a2ab	chr1005	708154	708324
Gd_00045-a2ab	chr1005	708349	717111
Gd_00045-a2ab	chr1005	719105	739092
Gd_00045-a2ab	chr1005	739108	741698
Gd_00045-a2ab	chr1005	741714	741847
Gd_00045-a2ab	chr1005	802184	803310
Gd_00045-a2ab	chr1005	803325	805862
Gd_00045-a2ab	chr1005	814744	821953
Gd_00045-a2ab	chr1005	824638	829549
Gd_00045-a2ab	chr1005	834886	839508
Gd_00045-a2ab	chr1005	839750	842718
Gd_00045-a2ab	chr1005	842737	847488
Gd_00045-a2ab	chr1005	847501	856826
Gd_00045-a2ab	chr1005	856989	857567
Gd_00045-a2ab	chr1005	857612	857929
Gd_00045-a2ab	chr1005	858379	860138
Gd_00045-a2ab	chr1005	860155	868499
Gd_00045-a2ab	chr1005	877191	880244
Gd_00045-a2ab	chr1005	886563	902343
Gd_00045-a2ab	chr1005	916820	920402
Gd_00045-a2ab	chr1005	927514	931135
Gd_00045-a2ab	chr1005	969434	972060
Gd_00045-a2ab	chr1005	972076	972350
Gd_00045-a2ab	chr1005	972415	972649
Gd_00045-a2ab	chr1005	1101210	1110057
Gd_00045-a2ab	chr1005	1111734	1124313
Gd_00045-a2ab	chr1005	1125010	1125964
Gd_00045-a2ab	chr1005	1132893	1133449
Gd_00045-a2ab	chr1005	1177450	1177733
Gd_00045-a2ab	chr1005	1177804	1177919
Gd_00045-a2ab	chr1005	1183513	1184149
Gd_00045-a2ab	chr1005	1191152	1193971
Gd_00045-a2ab	chr1005	1194042	1197385
Gd_00045-a2ab	chr1005	1197400	1201422
Gd_00045-a2ab	chr1005	1201479	1202278
Gd_00045-a2ab	chr1005	1212185	1215030
Gd_00045-a2ab	chr1005	1229358	1235485
Gd_00045-a2ab	chr1005	1235520	1238057
Gd_00045-a2ab	chr1005	1295419	1296095
Gd_00045-a2ab	chr1005	1429211	1429411
Gd_00045-a2ab	chr1005	1429444	1429959
Gd_00045-a2ab	chr1005	1431437	1432349
Gd_00045-a2ab	chr1005	1434017	1435800
Gd_00045-a2ab	chr1005	1437643	1443950
Gd_00045-a2ab	chr1005	1459408	1461535
Gd_00045-a2ab	chr1005	1470607	1471093
Gd_00045-a2ab	chr1005	1472035	1475606
Gd_00045-a2ab	chr1005	1477600	1481258
Gd_00045-a2ab	chr1005	1484061	1492359
Gd_00045-a2ab	chr1005	1492382	1498011
Gd_00045-a2ab	chr1005	1501286	1507076
Gd_00045-a2ab	chr1005	1507161	1507292
Gd_00045-a2ab	chr1005	1507523	1507810
Gd_00045-a2ab	chr1005	1507850	1515239
Gd_00045-a2ab	chr1005	1515619	1516146
Gd_00045-a2ab	chr1005	1516186	1516321
Gd_00045-a2ab	chr1005	1530175	1540666
Gd_00045-a2ab	chr1005	1540936	1541564
Gd_00045-a2ab	chr1005	1543540	1543645
Gd_00045-a2ab	chr1005	1556663	1562203
Gd_00045-a2ab	chr1005	1562222	1562721
Gd_00045-a2ab	chr1005	1562753	1563772
Gd_00045-a2ab	chr1005	1563896	1571345
Gd_00045-a2ab	chr1005	1572622	1573254
Gd_00045-a2ab	chr1005	1586271	1588856
Gd_00045-a2ab	chr1005	1588877	1620636
Gd_00045-a2ab	chr1005	1628325	1628657
Gd_00045-a2ab	chr1005	1628882	1730770
Gd_00045-a2ab	chr1005	1731256	1783686
Gd_00045-a2ab	chr1005	1783752	1784555
Gd_00045-a2ab	chr1005	1784592	1785427
Gd_00045-a2ab	chr1005	1785442	1789122
Gd_00045-a2ab	chr1005	1789154	1792687
Gd_00045-a2ab	chr1005	1792726	1793224
Gd_00045-a2ab	chr1005	1793263	1793450
Gd_00045-a2ab	chr1005	1793503	1813328
Gd_00045-a2ab	chr1005	1815350	1816550
Gd_00045-a2ab	chr1005	1817504	1824379
Gd_00045-a2ab	chr1005	1828623	1829483
Gd_00045-a2ab	chr1005	1853937	1856620
Gd_00045-a2ab	chr1005	1955452	1961237
Gd_00045-a2ab	chr1005	1961403	1965900
Gd_00045-a2ab	chr1005	1965916	1966764
Gd_00045-a2ab	chr1005	1967245	1970232
Gd_00045-a2ab	chr1005	1976718	1977157
Gd_00045-a2ab	chr1005	1978099	1982236
Gd_00045-a2ab	chr1005	2026313	2031829
Gd_00045-a2ab	chr1005	2036111	2044865
Gd_00045-a2ab	chr1005	2046720	2053694
Gd_00045-a2ab	chr1005	2054071	2062163
Gd_00045-a2ab	chr1005	2062234	2067928
Gd_00045-a2ab	chr1005	2067976	2068743
Gd_00045-a2ab	chr1005	2068834	2078929
Gd_00045-a2ab	chr1005	2079410	2082079
Gd_00045-a2ab	chr1005	2082895	2084270
Gd_00045-a2ab	chr1005	2084779	2086915
Gd_00045-a2ab	chr1005	2086946	2098907
Gd_00045-a2ab	chr1005	2102563	2104158
Gd_00045-a2ab	chr1005	2135360	2135534
Gd_00045-a2ab	chr1005	2140257	2141745
Gd_00045-a2ab	chr1005	2166604	2170078
Gd_00045-a2ab	chr1005	2183397	2184435
Gd_00045-a2ab	chr1005	2185376	2185596
Gd_00045-a2ab	chr1005	2185613	2187034
Gd_00045-a2ab	chr1005	2187046	2188579
Gd_00045-a2ab	chr1005	2190441	2196310
Gd_00045-a2ab	chr1005	2196321	2201569
Gd_00045-a2ab	chr1005	2211834	2222073
Gd_00045-a2ab	chr1005	2222092	2225955
Gd_00045-a2ab	chr1005	2225968	2227250
Gd_00045-a2ab	chr1005	2227275	2228016
Gd_00045-a2ab	chr1005	2229494	2237117
Gd_00045-a2ab	chr1006	126686	126892
Gd_00045-a2ab	chr1006	127354	127454
Gd_00045-a2ab	chr1006	127502	129840
Gd_00045-a2ab	chr1006	132399	132512
Gd_00045-a2ab	chr1006	281654	284093
Gd_00045-a2ab	chr1006	284157	295731
Gd_00045-a2ab	chr1006	295852	297121
Gd_00045-a2ab	chr1006	303908	305162
Gd_00045-a2ab	chr1006	305277	311461
Gd_00045-a2ab	chr1006	313324	324659
Gd_00045-a2ab	chr1006	324897	325833
Gd_00045-a2ab	chr1006	326775	328231
Gd_00045-a2ab	chr1006	328712	329778
Gd_00045-a2ab	chr1006	329792	330324
Gd_00045-a2ab	chr1006	994277	999124
Gd_00045-a2ab	chr1006	999142	1003910
Gd_00045-a2ab	chr1006	1004491	1025523
Gd_00045-a2ab	chr1006	1025601	1030978
Gd_00045-a2ab	chr1006	1031019	1031622
Gd_00045-a2ab	chr1006	1031646	1031853
Gd_00045-a2ab	chr1006	1031867	1033069
Gd_00045-a2ab	chr1006	1033102	1042128
Gd_00045-a2ab	chr1006	1048862	1049500
Gd_00045-a2ab	chr1006	1050441	1052349
Gd_00045-a2ab	chr1006	1053290	1054302
Gd_00045-a2ab	chr1006	1054320	1075000
Gd_00045-a2ab	chr1006	1075031	1090324
Gd_00045-a2ab	chr1006	1090349	1098072
Gd_00045-a2ab	chr1006	1098088	1111416
Gd_00045-a2ab	chr1006	1111427	1116608
Gd_00045-a2ab	chr1006	1116930	1126250
Gd_00045-a2ab	chr1006	1145503	1149546
Gd_00045-a2ab	chr1006	1306727	1309384
Gd_00045-a2ab	chr1006	1317374	1317677
Gd_00045-a2ab	chr1006	1317690	1319458
Gd_00045-a2ab	chr1006	1319545	1320046
Gd_00045-a2ab	chr1006	1320069	1320333
Gd_00045-a2ab	chr1006	1320511	1322043
Gd_00045-a2ab	chr1006	1322086	1328777
Gd_00045-a2ab	chr1006	1330640	1333132
Gd_00045-a2ab	chr1006	1739772	1746880
Gd_00045-a2ab	chr1006	1748738	1756861
Gd_00045-a2ab	chr1006	1756884	1764646
Gd_00045-a2ab	chr1006	1764720	1767188
Gd_00045-a2ab	chr1006	1767209	1771936
Gd_00045-a2ab	chr1006	1855951	1861685
Gd_00045-a2ab	chr1006	1886290	1887391
Gd_00045-a2ab	chr1006	2017325	2020242
Gd_00045-a2ab	chr1006	2022149	2033360
Gd_00045-a2ab	chr1006	2035165	2035957
Gd_00045-a2ab	chr1006	2259183	2260158
Gd_00045-a2ab	chr1006	2260301	2270767
Gd_00045-a2ab	chr1006	2381028	2384222
Gd_00045-a2ab	chr1006	2493387	2494065
Gd_00045-a2ab	chr1006	2494442	2495401
Gd_00045-a2ab	chr1006	2495882	2496666
Gd_00045-a2ab	chr1006	2497147	2514362
Gd_00045-a2ab	chr1006	2518112	2518300
Gd_00045-a2ab	chr1006	2532594	2537549
Gd_00045-a2ab	chr1006	2554265	2554515
Gd_00045-a2ab	chr1006	2555053	2558046
Gd_00045-a2ab	chr1006	2558736	2561413
Gd_00045-a2ab	chr1006	2595846	2598643
Gd_00045-a2ab	chr1006	2615918	2618642
Gd_00045-a2ab	chr1006	2618884	2620139
Gd_00045-a2ab	chr1006	2620172	2624299
Gd_00045-a2ab	chr1006	2624351	2625201
Gd_00045-a2ab	chr1006	2625596	2627752
Gd_00045-a2ab	chr1006	2627915	2633961
Gd_00045-a2ab	chr1006	2649380	2649780
Gd_00045-a2ab	chr1006	2649856	2650257
Gd_00045-a2ab	chr1007	146706	147358
Gd_00045-a2ab	chr1007	166202	169225
Gd_00045-a2ab	chr1007	169237	178435
Gd_00045-a2ab	chr1007	178451	180070
Gd_00045-a2ab	chr1007	180217	183019
Gd_00045-a2ab	chr1007	183277	184829
Gd_00045-a2ab	chr1007	206481	207397
Gd_00045-a2ab	chr1007	207991	208793
Gd_00045-a2ab	chr1007	354449	354554
Gd_00045-a2ab	chr1007	355327	357326
Gd_00045-a2ab	chr1007	357467	361939
Gd_00045-a2ab	chr1007	406385	407003
Gd_00045-a2ab	chr1007	417534	422382
Gd_00045-a2ab	chr1007	422400	422775
Gd_00045-a2ab	chr1007	423173	444551
Gd_00045-a2ab	chr1007	445088	446078
Gd_00045-a2ab	chr1007	452699	453019
Gd_00045-a2ab	chr1007	453142	460760
Gd_00045-a2ab	chr1007	460801	477232
Gd_00045-a2ab	chr1007	477265	500075
Gd_00045-a2ab	chr1007	500116	502022
Gd_00045-a2ab	chr1007	502121	502541
Gd_00045-a2ab	chr1007	502574	503858
Gd_00045-a2ab	chr1007	503873	512165
Gd_00045-a2ab	chr1007	526355	528370
Gd_00045-a2ab	chr1007	528398	530238
Gd_00045-a2ab	chr1007	530252	531243
Gd_00045-a2ab	chr1007	531434	532185
Gd_00045-a2ab	chr1007	532838	534535
Gd_00045-a2ab	chr1007	534546	540520
Gd_00045-a2ab	chr1007	540535	546471
Gd_00045-a2ab	chr1007	546494	570204
Gd_00045-a2ab	chr1007	571146	595400
Gd_00045-a2ab	chr1007	602296	602561
Gd_00045-a2ab	chr1007	603052	606686
Gd_00045-a2ab	chr1007	606724	609671
Gd_00045-a2ab	chr1007	609695	637208
Gd_00045-a2ab	chr1007	637227	639504
Gd_00045-a2ab	chr1007	639521	639906
Gd_00045-a2ab	chr1007	645402	649383
Gd_00045-a2ab	chr1007	649414	649836
Gd_00045-a2ab	chr1007	649889	660933
Gd_00045-a2ab	chr1007	660948	666849
Gd_00045-a2ab	chr1007	701534	709678
Gd_00045-a2ab	chr1007	710275	710673
Gd_00045-a2ab	chr1007	717844	718293
Gd_00045-a2ab	chr1007	718369	718490
Gd_00045-a2ab	chr1007	719308	719527
Gd_00045-a2ab	chr1007	719560	720797
Gd_00045-a2ab	chr1007	721192	723907
Gd_00045-a2ab	chr1007	724471	741236
Gd_00045-a2ab	chr1007	828430	841874
Gd_00045-a2ab	chr1007	841904	842846
Gd_00045-a2ab	chr1007	867945	897746
Gd_00045-a2ab	chr1007	897760	922922
Gd_00045-a2ab	chr1007	1059031	1079716
Gd_00045-a2ab	chr1007	1079730	1080653
Gd_00045-a2ab	chr1007	1081048	1081665
Gd_00045-a2ab	chr1007	1081702	1083445
Gd_00045-a2ab	chr1007	1085807	1087048
Gd_00045-a2ab	chr1007	1087066	1088113
Gd_00045-a2ab	chr1007	1088199	1089729
Gd_00045-a2ab	chr1007	1089774	1108125
Gd_00045-a2ab	chr1007	1108299	1109551
Gd_00045-a2ab	chr1007	1111657	1115258
Gd_00045-a2ab	chr1007	1115370	1116653
Gd_00045-a2ab	chr1007	1127196	1136102
Gd_00045-a2ab	chr1007	1136136	1138009
